day,local_time,assessment_number,mean_daily_temp, Wind (km/h),ws,wd, cummulative_rain_since_9am ,rain_mm,location
29,2/7/20 23:15,assessment_1,12.9,5.9,1.64,45,0,0,Billa_Billa
29,2/7/20 23:30,assessment_1,13.3,6.5,1.81,42,0,0,Billa_Billa
29,2/7/20 23:45,assessment_1,13.3,6.5,1.81,42,0,0,Billa_Billa
30,3/7/20 0:00,NA,13,6.3,1.75,44,0,0,Billa_Billa
30,3/7/20 0:15,NA,12.3,5.9,1.64,46,0,0,Billa_Billa
30,3/7/20 0:30,NA,12.3,6.1,1.69,43,0,0,Billa_Billa
30,3/7/20 0:45,NA,13.6,7.3,2.03,35,0,0,Billa_Billa
30,3/7/20 1:00,NA,13,7.1,1.97,42,0,0,Billa_Billa
30,3/7/20 1:15,NA,13.2,7.8,2.17,37,0,0,Billa_Billa
30,3/7/20 1:30,NA,13.3,7.4,2.06,40,0,0,Billa_Billa
30,3/7/20 1:45,NA,12.8,6.6,1.83,41,0,0,Billa_Billa
30,3/7/20 2:00,NA,12.4,6.6,1.83,42,0,0,Billa_Billa
30,3/7/20 2:15,NA,11.9,6.3,1.75,44,0,0,Billa_Billa
30,3/7/20 2:30,NA,12.1,6.6,1.83,40,0,0,Billa_Billa
30,3/7/20 2:45,NA,12,6.7,1.86,42,0,0,Billa_Billa
30,3/7/20 3:00,NA,12.6,7.8,2.17,38,0,0,Billa_Billa
30,3/7/20 3:15,NA,12.6,8.7,2.42,39,0,0,Billa_Billa
30,3/7/20 3:30,NA,12.6,10.3,2.86,37,0,0,Billa_Billa
30,3/7/20 3:45,NA,13.4,12.5,3.47,32,0,0,Billa_Billa
30,3/7/20 4:00,NA,13.1,12.6,3.50,32,0,0,Billa_Billa
30,3/7/20 4:15,NA,13.1,12.9,3.58,31,0,0,Billa_Billa
30,3/7/20 4:30,NA,13.1,14.3,3.97,34,0,0,Billa_Billa
30,3/7/20 4:45,NA,13.2,14.6,4.06,30,0,0,Billa_Billa
30,3/7/20 5:00,NA,13.4,14.3,3.97,30,0,0,Billa_Billa
30,3/7/20 5:15,NA,13.3,14.8,4.11,28,0,0,Billa_Billa
30,3/7/20 5:30,NA,13.1,15.4,4.28,29,0,0,Billa_Billa
30,3/7/20 5:45,NA,13,15.1,4.19,29,0,0,Billa_Billa
30,3/7/20 6:00,NA,12.9,16.6,4.61,26,0,0,Billa_Billa
30,3/7/20 6:15,NA,13,15.8,4.39,22,0,0,Billa_Billa
30,3/7/20 6:30,NA,12.5,15.1,4.19,25,0,0,Billa_Billa
30,3/7/20 6:45,NA,12.2,15.5,4.31,28,0,0,Billa_Billa
30,3/7/20 7:00,NA,12,14.9,4.14,27,0,0,Billa_Billa
30,3/7/20 7:15,NA,12.5,15.4,4.28,25,0,0,Billa_Billa
30,3/7/20 7:30,NA,12.6,15.7,4.36,27,0,0,Billa_Billa
30,3/7/20 7:45,NA,13.3,15.9,4.42,27,0,0,Billa_Billa
30,3/7/20 8:00,NA,14.4,15.5,4.31,24,0,0,Billa_Billa
30,3/7/20 8:15,NA,14.9,13.5,3.75,23,0,0,Billa_Billa
30,3/7/20 8:30,NA,14.6,12.1,3.36,319,0,0,Billa_Billa
30,3/7/20 8:45,NA,14.3,9.8,2.72,254,0,0,Billa_Billa
30,3/7/20 9:00,NA,15.2,7.6,2.11,264,0,0,Billa_Billa
30,3/7/20 9:15,NA,16,6,1.67,311,0,0,Billa_Billa
30,3/7/20 9:30,NA,16.9,5.8,1.61,18,0,0,Billa_Billa
30,3/7/20 9:45,NA,17.1,4.7,1.31,328,0,0,Billa_Billa
30,3/7/20 10:00,NA,17.6,6.4,1.78,313,0,0,Billa_Billa
30,3/7/20 10:15,NA,18.5,7.1,1.97,16,0,0,Billa_Billa
30,3/7/20 10:30,NA,19,7.2,2.00,15,0,0,Billa_Billa
30,3/7/20 10:45,NA,19.9,9.6,2.67,20,0,0,Billa_Billa
30,3/7/20 11:00,NA,20.4,11.9,3.31,25,0,0,Billa_Billa
30,3/7/20 11:15,NA,20.6,12.8,3.56,28,0,0,Billa_Billa
30,3/7/20 11:30,NA,21.2,8.7,2.42,5,0,0,Billa_Billa
30,3/7/20 11:45,NA,21.8,8.1,2.25,357,0,0,Billa_Billa
30,3/7/20 12:00,NA,22.3,9,2.50,9,0,0,Billa_Billa
30,3/7/20 12:15,NA,22.6,9,2.50,9,0,0,Billa_Billa
30,3/7/20 12:30,NA,23.2,8.2,2.28,359,0,0,Billa_Billa
30,3/7/20 12:45,NA,23.5,7.9,2.19,355,0,0,Billa_Billa
30,3/7/20 13:00,NA,23.8,11.2,3.11,310,0,0,Billa_Billa
30,3/7/20 13:15,NA,23.9,10.5,2.92,311,0,0,Billa_Billa
30,3/7/20 13:30,NA,24,8.8,2.44,316,0,0,Billa_Billa
30,3/7/20 13:45,NA,24.6,10.2,2.83,319,0,0,Billa_Billa
30,3/7/20 14:00,NA,24.4,9.4,2.61,310,0,0,Billa_Billa
30,3/7/20 14:15,NA,24.5,6.6,1.83,343,0,0,Billa_Billa
30,3/7/20 14:30,NA,24.6,5.1,1.42,353,0,0,Billa_Billa
30,3/7/20 14:45,NA,24.3,12.1,3.36,295,0,0,Billa_Billa
30,3/7/20 15:00,NA,24.1,9.3,2.58,307,0,0,Billa_Billa
30,3/7/20 15:15,NA,24,12.4,3.44,298,0,0,Billa_Billa
30,3/7/20 15:30,NA,23.1,16.6,4.61,284,0,0,Billa_Billa
30,3/7/20 15:45,NA,22,16.2,4.50,286,0,0,Billa_Billa
30,3/7/20 16:00,NA,17.2,33.9,9.42,278,0.2,0.2,Billa_Billa
30,3/7/20 16:15,NA,18,15.5,4.31,255,0.2,0,Billa_Billa
30,3/7/20 16:30,NA,17.8,8.1,2.25,262,0.2,0,Billa_Billa
30,3/7/20 16:45,NA,17.5,5.7,1.58,263,0.2,0,Billa_Billa
30,3/7/20 17:00,NA,17.3,4.8,1.33,266,0.2,0,Billa_Billa
30,3/7/20 17:15,NA,16.3,4.8,1.33,266,0.2,0,Billa_Billa
30,3/7/20 17:30,NA,15.9,2,0.56,266,0.2,0,Billa_Billa
30,3/7/20 17:45,NA,15.5,0.1,0.03,267,0.2,0,Billa_Billa
30,3/7/20 18:00,NA,14.8,0,0.00,180,0.2,0,Billa_Billa
30,3/7/20 18:15,NA,14.1,0,0.00,267,0.2,0,Billa_Billa
30,3/7/20 18:30,NA,13.3,0,0.00,180,0.2,0,Billa_Billa
30,3/7/20 18:45,NA,13,0.1,0.03,267,0.2,0,Billa_Billa
30,3/7/20 19:00,NA,12.4,2,0.56,266,0.2,0,Billa_Billa
30,3/7/20 19:15,NA,11,3.5,0.97,276,0.2,0,Billa_Billa
30,3/7/20 19:30,NA,10.6,1.4,0.39,283,0.2,0,Billa_Billa
30,3/7/20 19:45,NA,10.6,0,0.00,283,0.2,0,Billa_Billa
30,3/7/20 20:00,NA,11.1,0.1,0.03,283,0.2,0,Billa_Billa
30,3/7/20 20:15,NA,11.8,2.9,0.81,232,0.2,0,Billa_Billa
30,3/7/20 20:30,NA,12.2,6.8,1.89,219,0.2,0,Billa_Billa
30,3/7/20 20:45,NA,11.9,5.6,1.56,220,0.2,0,Billa_Billa
30,3/7/20 21:00,NA,11.9,7.8,2.17,224,0.2,0,Billa_Billa
30,3/7/20 21:15,NA,11.9,9.7,2.69,224,0.2,0,Billa_Billa
30,3/7/20 21:30,NA,11.6,10.3,2.86,223,0.2,0,Billa_Billa
30,3/7/20 21:45,NA,11.3,8.7,2.42,233,0.2,0,Billa_Billa
30,3/7/20 22:00,NA,10.9,7.7,2.14,239,0.2,0,Billa_Billa
30,3/7/20 22:15,NA,10.6,7.3,2.03,235,0.2,0,Billa_Billa
30,3/7/20 22:30,NA,9.9,5.6,1.56,239,0.2,0,Billa_Billa
30,3/7/20 22:45,NA,8.9,3.4,0.94,238,0.2,0,Billa_Billa
30,3/7/20 23:00,NA,8.1,1.6,0.44,238,0.2,0,Billa_Billa
30,3/7/20 23:15,NA,8,2.2,0.61,239,0.2,0,Billa_Billa
30,3/7/20 23:30,NA,7.9,3.4,0.94,238,0.2,0,Billa_Billa
30,3/7/20 23:45,NA,7.4,1.3,0.36,239,0.2,0,Billa_Billa
31,4/7/20 0:00,NA,7.7,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 0:15,NA,7.8,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 0:30,NA,6.4,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 0:45,NA,5.1,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 1:00,NA,4.4,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 1:15,NA,4.4,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 1:30,NA,4,0.6,0.17,239,0.2,0,Billa_Billa
31,4/7/20 1:45,NA,3.6,0,0.00,239,0.2,0,Billa_Billa
31,4/7/20 2:00,NA,3.3,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 2:15,NA,2.9,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 2:30,NA,2.9,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 2:45,NA,3.8,0.1,0.03,239,0.2,0,Billa_Billa
31,4/7/20 3:00,NA,3.5,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 3:15,NA,3,0,0.00,239,0.2,0,Billa_Billa
31,4/7/20 3:30,NA,3,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 3:45,NA,2.3,0.6,0.17,239,0.2,0,Billa_Billa
31,4/7/20 4:00,NA,1.6,1,0.28,239,0.2,0,Billa_Billa
31,4/7/20 4:15,NA,1.6,0.7,0.19,239,0.2,0,Billa_Billa
31,4/7/20 4:30,NA,1.1,1.2,0.33,239,0.2,0,Billa_Billa
31,4/7/20 4:45,NA,1.3,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 5:00,NA,1.3,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 5:15,NA,1.5,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 5:30,NA,1.9,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 5:45,NA,2.2,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 6:00,NA,2.1,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 6:15,NA,2.5,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 6:30,NA,2.6,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 6:45,NA,2.6,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 7:00,NA,2.9,0,0.00,240,0.2,0,Billa_Billa
31,4/7/20 7:15,NA,3.3,0,0.00,180,0.2,0,Billa_Billa
31,4/7/20 7:30,NA,3.6,2.3,0.64,239,0.2,0,Billa_Billa
31,4/7/20 7:45,NA,4.5,1,0.28,240,0.2,0,Billa_Billa
31,4/7/20 8:00,NA,6,1.4,0.39,240,0.2,0,Billa_Billa
31,4/7/20 8:15,NA,6.9,5.4,1.50,278,0.2,0,Billa_Billa
31,4/7/20 8:30,NA,8,7.5,2.08,260,0.2,0,Billa_Billa
31,4/7/20 8:45,NA,8.7,8,2.22,262,0.2,0,Billa_Billa
31,4/7/20 9:00,NA,9.9,8.9,2.47,258,0.2,0,Billa_Billa
31,4/7/20 9:15,NA,10.5,10.9,3.03,252,0,0,Billa_Billa
31,4/7/20 9:30,NA,11,12.1,3.36,250,0,0,Billa_Billa
31,4/7/20 9:45,NA,12,12.2,3.39,246,0,0,Billa_Billa
31,4/7/20 10:00,NA,12.9,15.7,4.36,241,0,0,Billa_Billa
31,4/7/20 10:15,NA,13.2,20,5.56,248,0,0,Billa_Billa
31,4/7/20 10:30,NA,13.4,20.9,5.81,250,0,0,Billa_Billa
31,4/7/20 10:45,NA,13.5,20.2,5.61,253,0,0,Billa_Billa
31,4/7/20 11:00,NA,14.1,20.4,5.67,246,0,0,Billa_Billa
31,4/7/20 11:15,NA,14,19.9,5.53,241,0,0,Billa_Billa
31,4/7/20 11:30,NA,14.1,18.2,5.06,237,0,0,Billa_Billa
31,4/7/20 11:45,NA,14.1,19.1,5.31,237,0,0,Billa_Billa
31,4/7/20 12:00,NA,14,18.7,5.19,236,0,0,Billa_Billa
31,4/7/20 12:15,NA,14,20.1,5.58,238,0,0,Billa_Billa
31,4/7/20 12:30,NA,14.4,18.6,5.17,233,0,0,Billa_Billa
31,4/7/20 12:45,NA,14.5,19.9,5.53,242,0,0,Billa_Billa
31,4/7/20 13:00,NA,14.8,19.6,5.44,238,0,0,Billa_Billa
31,4/7/20 13:15,NA,14.8,22.5,6.25,239,0,0,Billa_Billa
31,4/7/20 13:30,NA,14.8,21.5,5.97,246,0,0,Billa_Billa
31,4/7/20 13:45,NA,14.9,19.5,5.42,240,0,0,Billa_Billa
31,4/7/20 14:00,NA,15,20.7,5.75,249,0,0,Billa_Billa
31,4/7/20 14:15,NA,15,19.6,5.44,238,0,0,Billa_Billa
31,4/7/20 14:30,NA,15,21.2,5.89,230,0,0,Billa_Billa
31,4/7/20 14:45,NA,15.1,19,5.28,248,0,0,Billa_Billa
31,4/7/20 15:00,NA,14.8,21.9,6.08,244,0,0,Billa_Billa
31,4/7/20 15:15,NA,14.8,20.2,5.61,229,0,0,Billa_Billa
31,4/7/20 15:30,NA,14.8,17.6,4.89,237,0,0,Billa_Billa
31,4/7/20 15:45,NA,14.7,18.4,5.11,226,0,0,Billa_Billa
31,4/7/20 16:00,NA,14.5,19.4,5.39,228,0,0,Billa_Billa
31,4/7/20 16:15,NA,14.3,18.7,5.19,236,0,0,Billa_Billa
31,4/7/20 16:30,NA,13.9,16.7,4.64,237,0,0,Billa_Billa
31,4/7/20 16:45,NA,13.5,16.4,4.56,230,0,0,Billa_Billa
31,4/7/20 17:00,NA,12.9,15,4.17,237,0,0,Billa_Billa
31,4/7/20 17:15,NA,12.3,12.2,3.39,237,0,0,Billa_Billa
31,4/7/20 17:30,NA,11.6,12,3.33,241,0,0,Billa_Billa
31,4/7/20 17:45,NA,11.2,10.9,3.03,246,0,0,Billa_Billa
31,4/7/20 18:00,NA,11.2,12,3.33,238,0,0,Billa_Billa
31,4/7/20 18:15,NA,10.9,11.6,3.22,238,0,0,Billa_Billa
31,4/7/20 18:30,NA,10.4,10.3,2.86,247,0,0,Billa_Billa
31,4/7/20 18:45,NA,10,10,2.78,240,0,0,Billa_Billa
31,4/7/20 19:00,NA,9.1,6.2,1.72,248,0,0,Billa_Billa
31,4/7/20 19:15,NA,7.7,4.5,1.25,255,0,0,Billa_Billa
31,4/7/20 19:30,NA,7,4.7,1.31,259,0,0,Billa_Billa
31,4/7/20 19:45,NA,6.8,3.1,0.86,260,0,0,Billa_Billa
31,4/7/20 20:00,NA,6.9,1.5,0.42,260,0,0,Billa_Billa
31,4/7/20 20:15,NA,5.9,0,0.00,180,0,0,Billa_Billa
31,4/7/20 20:30,NA,5.7,0,0.00,180,0,0,Billa_Billa
31,4/7/20 20:45,NA,5.8,2.3,0.64,260,0,0,Billa_Billa
31,4/7/20 21:00,NA,5.5,2.9,0.81,259,0,0,Billa_Billa
31,4/7/20 21:15,NA,5.1,0.4,0.11,260,0,0,Billa_Billa
31,4/7/20 21:30,NA,5.6,3.5,0.97,269,0,0,Billa_Billa
31,4/7/20 21:45,NA,4.5,1.6,0.44,284,0,0,Billa_Billa
31,4/7/20 22:00,NA,2.8,2.6,0.72,321,0,0,Billa_Billa
31,4/7/20 22:15,NA,2,1.7,0.47,337,0,0,Billa_Billa
31,4/7/20 22:30,NA,1.3,3.2,0.89,337,0,0,Billa_Billa
31,4/7/20 22:45,NA,2.7,3,0.83,336,0,0,Billa_Billa
31,4/7/20 23:00,NA,4.1,3.3,0.92,335,0,0,Billa_Billa
31,4/7/20 23:15,NA,3.6,2.9,0.81,335,0,0,Billa_Billa
31,4/7/20 23:30,NA,3.1,0.3,0.08,336,0,0,Billa_Billa
31,4/7/20 23:45,NA,2,1,0.28,336,0,0,Billa_Billa
32,5/7/20 0:00,NA,1.1,1.1,0.31,335,0,0,Billa_Billa
32,5/7/20 0:15,NA,3,3,0.83,335,0,0,Billa_Billa
32,5/7/20 0:30,NA,2.5,0.6,0.17,336,0,0,Billa_Billa
32,5/7/20 0:45,NA,1.8,0.2,0.06,336,0,0,Billa_Billa
32,5/7/20 1:00,NA,0.7,0.6,0.17,336,0,0,Billa_Billa
32,5/7/20 1:15,NA,0.6,2,0.56,336,0,0,Billa_Billa
32,5/7/20 1:30,NA,-1.2,0.1,0.03,336,0,0,Billa_Billa
32,5/7/20 1:45,NA,-1.1,0,0.00,180,0,0,Billa_Billa
32,5/7/20 2:00,NA,-1,1.8,0.50,336,0,0,Billa_Billa
32,5/7/20 2:15,NA,-1,0.5,0.14,336,0,0,Billa_Billa
32,5/7/20 2:30,NA,-1.2,1.8,0.50,335,0,0,Billa_Billa
32,5/7/20 2:45,NA,0.6,2,0.56,336,0,0,Billa_Billa
32,5/7/20 3:00,NA,-1,0.4,0.11,336,0,0,Billa_Billa
32,5/7/20 3:15,NA,-1.5,0.3,0.08,336,0,0,Billa_Billa
32,5/7/20 3:30,NA,-2.1,0,0.00,180,0,0,Billa_Billa
32,5/7/20 3:45,NA,-1.5,0,0.00,180,0,0,Billa_Billa
32,5/7/20 4:00,NA,-1.2,0,0.00,180,0,0,Billa_Billa
32,5/7/20 4:15,NA,-2.1,0,0.00,180,0,0,Billa_Billa
32,5/7/20 4:30,NA,-2,0,0.00,180,0,0,Billa_Billa
32,5/7/20 4:45,NA,-1,0,0.00,180,0,0,Billa_Billa
32,5/7/20 5:00,NA,-1.4,0,0.00,180,0,0,Billa_Billa
32,5/7/20 5:15,NA,-2.1,0,0.00,180,0,0,Billa_Billa
32,5/7/20 5:30,NA,-1.9,0,0.00,180,0,0,Billa_Billa
32,5/7/20 5:45,NA,0.8,0.7,0.19,334,0,0,Billa_Billa
32,5/7/20 6:00,NA,0.1,1.2,0.33,335,0,0,Billa_Billa
32,5/7/20 6:15,NA,0.6,2.4,0.67,225,0,0,Billa_Billa
32,5/7/20 6:30,NA,0.2,0.9,0.25,196,0,0,Billa_Billa
32,5/7/20 6:45,NA,0.1,0,0.00,180,0,0,Billa_Billa
32,5/7/20 7:00,NA,0.5,1,0.28,188,0,0,Billa_Billa
32,5/7/20 7:15,NA,0.1,0,0.00,180,0,0,Billa_Billa
32,5/7/20 7:30,NA,0.5,0,0.00,180,0,0,Billa_Billa
32,5/7/20 7:45,NA,2.1,2.6,0.72,191,0,0,Billa_Billa
32,5/7/20 8:00,NA,3.4,6.4,1.78,235,0,0,Billa_Billa
32,5/7/20 8:15,NA,4.3,7.5,2.08,233,0,0,Billa_Billa
32,5/7/20 8:30,NA,4.9,8.2,2.28,218,0,0,Billa_Billa
32,5/7/20 8:45,NA,5.3,6.7,1.86,234,0,0,Billa_Billa
32,5/7/20 9:00,NA,5.8,7,1.94,233,0,0,Billa_Billa
32,5/7/20 9:15,NA,6.5,8.7,2.42,229,0,0,Billa_Billa
32,5/7/20 9:30,NA,7.4,9.1,2.53,233,0,0,Billa_Billa
32,5/7/20 9:45,NA,7.9,9.8,2.72,231,0,0,Billa_Billa
32,5/7/20 10:00,NA,8.4,12.4,3.44,236,0,0,Billa_Billa
32,5/7/20 10:15,NA,9,9.8,2.72,238,0,0,Billa_Billa
32,5/7/20 10:30,NA,9.1,9.3,2.58,243,0,0,Billa_Billa
32,5/7/20 10:45,NA,9.5,7.2,2.00,245,0,0,Billa_Billa
32,5/7/20 11:00,NA,9.8,7.3,2.03,238,0,0,Billa_Billa
32,5/7/20 11:15,NA,10,6.1,1.69,219,0,0,Billa_Billa
32,5/7/20 11:30,NA,10.8,4.4,1.22,196,0,0,Billa_Billa
32,5/7/20 11:45,NA,11,4,1.11,229,0,0,Billa_Billa
32,5/7/20 12:00,NA,11.1,4.4,1.22,216,0,0,Billa_Billa
32,5/7/20 12:15,NA,11.8,6.7,1.86,222,0,0,Billa_Billa
32,5/7/20 12:30,NA,12.1,7.2,2.00,230,0,0,Billa_Billa
32,5/7/20 12:45,NA,12.5,9.5,2.64,231,0,0,Billa_Billa
32,5/7/20 13:00,NA,12.5,9.5,2.64,232,0,0,Billa_Billa
32,5/7/20 13:15,NA,13,12.2,3.39,226,0,0,Billa_Billa
32,5/7/20 13:30,NA,13.4,9.9,2.75,231,0,0,Billa_Billa
32,5/7/20 13:45,NA,13.5,10.6,2.94,221,0,0,Billa_Billa
32,5/7/20 14:00,NA,13.6,10,2.78,222,0,0,Billa_Billa
32,5/7/20 14:15,NA,13.9,9.8,2.72,230,0,0,Billa_Billa
32,5/7/20 14:30,NA,14,12.3,3.42,233,0,0,Billa_Billa
32,5/7/20 14:45,NA,14.1,12.9,3.58,229,0,0,Billa_Billa
32,5/7/20 15:00,NA,14.2,12.2,3.39,230,0,0,Billa_Billa
32,5/7/20 15:15,NA,13.9,14,3.89,233,0,0,Billa_Billa
32,5/7/20 15:30,NA,13.6,13.8,3.83,222,0,0,Billa_Billa
32,5/7/20 15:45,NA,13.6,14,3.89,215,0,0,Billa_Billa
32,5/7/20 16:00,NA,13.6,11.9,3.31,220,0,0,Billa_Billa
32,5/7/20 16:15,NA,13.8,10.9,3.03,223,0,0,Billa_Billa
32,5/7/20 16:30,NA,13.6,9.8,2.72,233,0,0,Billa_Billa
32,5/7/20 16:45,NA,13.3,8.6,2.39,238,0,0,Billa_Billa
32,5/7/20 17:00,NA,12.7,5.5,1.53,239,0,0,Billa_Billa
32,5/7/20 17:15,NA,11.9,3.4,0.94,243,0,0,Billa_Billa
32,5/7/20 17:30,NA,11.2,2.7,0.75,248,0,0,Billa_Billa
32,5/7/20 17:45,NA,10.9,2.2,0.61,248,0,0,Billa_Billa
32,5/7/20 18:00,NA,10.2,2.9,0.81,249,0,0,Billa_Billa
32,5/7/20 18:15,NA,9.6,3.5,0.97,249,0,0,Billa_Billa
32,5/7/20 18:30,NA,8.9,0.6,0.17,249,0,0,Billa_Billa
32,5/7/20 18:45,NA,8.6,0,0.00,180,0,0,Billa_Billa
32,5/7/20 19:00,NA,7.8,0,0.00,180,0,0,Billa_Billa
32,5/7/20 19:15,NA,5.6,2.5,0.69,312,0,0,Billa_Billa
32,5/7/20 19:30,NA,5.1,2.1,0.58,312,0,0,Billa_Billa
32,5/7/20 19:45,NA,4.4,3.5,0.97,312,0,0,Billa_Billa
32,5/7/20 20:00,NA,3.6,3,0.83,321,0,0,Billa_Billa
32,5/7/20 20:15,NA,3.4,2.9,0.81,322,0,0,Billa_Billa
32,5/7/20 20:30,NA,3.2,2,0.56,322,0,0,Billa_Billa
32,5/7/20 20:45,NA,3.3,1.8,0.50,322,0,0,Billa_Billa
32,5/7/20 21:00,NA,3.1,1.5,0.42,322,0,0,Billa_Billa
32,5/7/20 21:15,NA,2.9,1.2,0.33,322,0,0,Billa_Billa
32,5/7/20 21:30,NA,2.9,0.5,0.14,321,0,0,Billa_Billa
32,5/7/20 21:45,NA,3.6,0,0.00,180,0,0,Billa_Billa
32,5/7/20 22:00,NA,4,0,0.00,180,0,0,Billa_Billa
32,5/7/20 22:15,NA,4.3,0.6,0.17,321,0,0,Billa_Billa
32,5/7/20 22:30,NA,4.9,0.6,0.17,321,0,0,Billa_Billa
32,5/7/20 22:45,NA,4.8,0,0.00,322,0,0,Billa_Billa
32,5/7/20 23:00,NA,4.1,0,0.00,180,0,0,Billa_Billa
32,5/7/20 23:15,NA,3.9,0.9,0.25,321,0,0,Billa_Billa
32,5/7/20 23:30,NA,2.5,0.1,0.03,322,0,0,Billa_Billa
32,5/7/20 23:45,NA,1.5,0,0.00,180,0,0,Billa_Billa
33,6/7/20 0:00,NA,2.2,0,0.00,180,0,0,Billa_Billa
33,6/7/20 0:15,NA,2.3,0,0.00,180,0,0,Billa_Billa
33,6/7/20 0:30,NA,1.8,0,0.00,180,0,0,Billa_Billa
33,6/7/20 0:45,NA,2.1,0,0.00,180,0,0,Billa_Billa
33,6/7/20 1:00,NA,2.1,0,0.00,180,0,0,Billa_Billa
33,6/7/20 1:15,NA,2.4,0,0.00,180,0,0,Billa_Billa
33,6/7/20 1:30,NA,2.9,0,0.00,180,0,0,Billa_Billa
33,6/7/20 1:45,NA,3.8,0,0.00,180,0,0,Billa_Billa
33,6/7/20 2:00,NA,3.8,0,0.00,180,0,0,Billa_Billa
33,6/7/20 2:15,NA,3.3,0,0.00,180,0,0,Billa_Billa
33,6/7/20 2:30,NA,3,0,0.00,180,0,0,Billa_Billa
33,6/7/20 2:45,NA,1.9,0,0.00,180,0,0,Billa_Billa
33,6/7/20 3:00,NA,2.2,0,0.00,180,0,0,Billa_Billa
33,6/7/20 3:15,NA,1.6,0,0.00,180,0,0,Billa_Billa
33,6/7/20 3:30,NA,0.4,2.4,0.67,356,0,0,Billa_Billa
33,6/7/20 3:45,NA,0.5,1.1,0.31,0,0,0,Billa_Billa
33,6/7/20 4:00,NA,0,1.7,0.47,0,0,0,Billa_Billa
33,6/7/20 4:15,NA,0.1,1.7,0.47,0,0,0,Billa_Billa
33,6/7/20 4:30,NA,0.5,1.9,0.53,0,0,0,Billa_Billa
33,6/7/20 4:45,NA,0.4,1.3,0.36,0,0,0,Billa_Billa
33,6/7/20 5:00,NA,0,3.3,0.92,0,0,0,Billa_Billa
33,6/7/20 5:15,NA,0,3.8,1.06,0,0,0,Billa_Billa
33,6/7/20 5:30,NA,0.5,1.5,0.42,0,0,0,Billa_Billa
33,6/7/20 5:45,NA,0.5,2.2,0.61,0,0,0,Billa_Billa
33,6/7/20 6:00,NA,0.9,2.6,0.72,1,0,0,Billa_Billa
33,6/7/20 6:15,NA,-1.1,1.2,0.33,0,0,0,Billa_Billa
33,6/7/20 6:30,NA,-1.5,0.7,0.19,0,0,0,Billa_Billa
33,6/7/20 6:45,NA,-1.6,2.5,0.69,1,0,0,Billa_Billa
33,6/7/20 7:00,NA,-1.6,0,0.00,180,0,0,Billa_Billa
33,6/7/20 7:15,NA,-1.1,0,0.00,180,0,0,Billa_Billa
33,6/7/20 7:30,NA,0.4,0,0.00,180,0,0,Billa_Billa
33,6/7/20 7:45,NA,2.1,0,0.00,180,0,0,Billa_Billa
33,6/7/20 8:00,NA,4.2,0,0.00,180,0,0,Billa_Billa
33,6/7/20 8:15,NA,5.3,0,0.00,180,0,0,Billa_Billa
33,6/7/20 8:30,NA,5.8,0,0.00,180,0,0,Billa_Billa
33,6/7/20 8:45,NA,6.5,0.6,0.17,309,0,0,Billa_Billa
33,6/7/20 9:00,NA,7.1,1.6,0.44,309,0,0,Billa_Billa
33,6/7/20 9:15,NA,8.1,2.2,0.61,297,0,0,Billa_Billa
33,6/7/20 9:30,NA,8.8,3.1,0.86,188,0,0,Billa_Billa
33,6/7/20 9:45,NA,10,1.8,0.50,188,0,0,Billa_Billa
33,6/7/20 10:00,NA,10.4,3,0.83,235,0,0,Billa_Billa
33,6/7/20 10:15,NA,11.3,4.3,1.19,212,0,0,Billa_Billa
33,6/7/20 10:30,NA,12,5.5,1.53,218,0,0,Billa_Billa
33,6/7/20 10:45,NA,12.6,6.5,1.81,216,0,0,Billa_Billa
33,6/7/20 11:00,NA,13.3,6.3,1.75,209,0,0,Billa_Billa
33,6/7/20 11:15,NA,13.6,6.7,1.86,232,0,0,Billa_Billa
33,6/7/20 11:30,NA,13.6,4.7,1.31,248,0,0,Billa_Billa
33,6/7/20 11:45,NA,14,4.8,1.33,245,0,0,Billa_Billa
33,6/7/20 12:00,NA,14.2,4.3,1.19,221,0,0,Billa_Billa
33,6/7/20 12:15,NA,14.3,4.2,1.17,229,0,0,Billa_Billa
33,6/7/20 12:30,NA,14.8,4.8,1.33,260,0,0,Billa_Billa
33,6/7/20 12:45,NA,15,5,1.39,266,0,0,Billa_Billa
